employee_id,other_names,last_name,age,position,date_joined,phone_number,gender,employee_status,department_code,email_address
29480,Andres Hiroshi Nathan,Schmidt,53,Manager,2015-11-26,233400913337,Male,On Leave,ENG,Andres.Hiroshi.Nathan.Schmidt@roblox.com
29481,Grace Hannah Aisha,Lee,22,Manager,2020-11-22,233591543238,Female,Inactive,CST,Grace.Hannah.Aisha.Lee@roblox.com
29482,Liam Carlos,Williams,36,Analyst,2023-12-31,233544319459,Male,On Leave,CST,Liam.Carlos.Williams@roblox.com
29483,Chiamaka Sofia Chen,Campbell,54,Executive,2023-11-14,233429045985,Female,Inactive,OPS,Chiamaka.Sofia.Chen.Campbell@roblox.com
29484,Ethan Elijah Kojo,Khan,54,Manager,2024-08-26,233420477044,Male,On Leave,HR,Ethan.Elijah.Kojo.Khan@roblox.com
29485,Andres Alexander Samuel,Owusu,46,Assistant,2017-06-29,233464704588,Male,Active,HR,Andres.Alexander.Samuel.Owusu@roblox.com
29486,Yaw Michael Ethan,Campbell,38,Executive,2020-10-24,233383234849,Male,Active,HR,Yaw.Michael.Ethan.Campbell@roblox.com
29487,Jean Sebastian Kofi,Smith,25,Developer,2016-03-18,233254788957,Male,On Leave,CST,Jean.Sebastian.Kofi.Smith@roblox.com
29488,Jean Mateo Sebastian,Rossi,48,Executive,2016-12-30,233477937955,Male,Active,DAT,Jean.Mateo.Sebastian.Rossi@roblox.com
29489,Ama Ananya,Rossi,37,Analyst,2020-07-08,233265124112,Female,Inactive,DAT,Ama.Ananya.Rossi@roblox.com
29490,Fatima Fatima Ananya,Nguyen,47,Developer,2022-04-18,233464787345,Female,Active,DAT,Fatima.Fatima.Ananya.Nguyen@roblox.com
29491,Ananya Charlotte Grace,Hassan,51,Analyst,2022-08-25,233464782807,Female,On Leave,CST,Ananya.Charlotte.Grace.Hassan@roblox.com
29492,Elijah Carlos Liam,Johnson,46,Assistant,2018-06-10,233393277177,Male,Inactive,PRD,Elijah.Carlos.Liam.Johnson@roblox.com
29493,Sebastian Andres Hiroshi,Dubois,60,Executive,2024-01-04,233210716592,Male,Active,HR,Sebastian.Andres.Hiroshi.Dubois@roblox.com
29494,Ama Naomi Maria,Badu,46,Assistant,2016-02-18,233337892655,Female,Inactive,CST,Ama.Naomi.Maria.Badu@roblox.com
29495,Adwoa Victoria Lina,Silva,47,Assistant,2023-09-03,233433522695,Female,On Leave,MKT,Adwoa.Victoria.Lina.Silva@roblox.com
29496,Ella Hannah Victoria,Khan,46,Developer,2016-01-22,233403283640,Female,Inactive,PRD,Ella.Hannah.Victoria.Khan@roblox.com
29497,Hannah Sakura,Hassan,28,Executive,2023-11-26,233485685986,Female,Active,DAT,Hannah.Sakura.Hassan@roblox.com
29498,Liam Mateo,Rossi,59,Consultant,2019-05-01,233419780501,Male,Active,ENG,Liam.Mateo.Rossi@roblox.com
29499,Naomi Sophia Naomi,Badu,33,Analyst,2019-11-05,233411352676,Female,On Leave,CST,Naomi.Sophia.Naomi.Badu@roblox.com
29500,Isabella Chen Hannah,Schmidt,29,Consultant,2022-05-29,233446853082,Female,Active,OPS,Isabella.Chen.Hannah.Schmidt@roblox.com
29501,Adwoa Olivia,Lopez,30,Analyst,2022-03-05,233332299239,Female,On Leave,MKT,Adwoa.Olivia.Lopez@roblox.com
29502,Isabella Chiamaka Aisha,Okafor,33,Developer,2018-05-24,233445274784,Female,Active,CST,Isabella.Chiamaka.Aisha.Okafor@roblox.com
29503,Sophia Grace Chen,Anderson,54,Developer,2019-11-30,233391178335,Female,Inactive,ENG,Sophia.Grace.Chen.Anderson@roblox.com
29504,Ella Chiamaka Chen,Boateng,28,Manager,2018-04-05,233507222090,Female,Inactive,OPS,Ella.Chiamaka.Chen.Boateng@roblox.com
29505,Akosua Ananya Ella,Dubois,59,Executive,2016-03-17,233353104430,Female,Inactive,OPS,Akosua.Ananya.Ella.Dubois@roblox.com
29506,David Noah,Adjei,54,Consultant,2021-11-17,233295897678,Male,On Leave,CST,David.Noah.Adjei@roblox.com
29507,Chen Maria Victoria,Schmidt,24,Analyst,2018-09-04,233519902815,Female,Active,DAT,Chen.Maria.Victoria.Schmidt@roblox.com
29508,Sebastian Mateo,Okafor,59,Developer,2021-09-11,233409533560,Male,Inactive,DAT,Sebastian.Mateo.Okafor@roblox.com
29509,Ama Hannah,Campbell,52,Analyst,2023-03-20,233567646879,Female,On Leave,DAT,Ama.Hannah.Campbell@roblox.com
29510,Carlos Daniel,Taylor,48,Consultant,2020-06-30,233285096020,Male,On Leave,ENG,Carlos.Daniel.Taylor@roblox.com
29511,Nathan Yaw,Patel,39,Developer,2025-02-08,233334342906,Male,Active,OPS,Nathan.Yaw.Patel@roblox.com
29512,Charlotte Charlotte Maria,Campbell,41,Executive,2021-06-22,233595171328,Female,On Leave,CST,Charlotte.Charlotte.Maria.Campbell@roblox.com
29513,Mohammed Nathan Arjun,Garcia,33,Manager,2017-05-04,233262824986,Male,On Leave,FIN,Mohammed.Nathan.Arjun.Garcia@roblox.com
29514,Arjun Ethan Isaac,Kim,43,Assistant,2024-06-07,233581064250,Male,On Leave,CST,Arjun.Ethan.Isaac.Kim@roblox.com
29515,David Ethan,Patel,52,Manager,2019-12-14,233471437428,Male,Active,CST,David.Ethan.Patel@roblox.com
29516,Lina Mia Akosua,Brown,53,Consultant,2023-12-13,233271481836,Female,Inactive,OPS,Lina.Mia.Akosua.Brown@roblox.com
29517,Chiamaka Zara Ama,Boateng,40,Manager,2019-06-18,233214085350,Female,Inactive,MKT,Chiamaka.Zara.Ama.Boateng@roblox.com
29518,Emily Sakura Aisha,Lee,54,Manager,2016-03-22,233524892970,Female,Active,HR,Emily.Sakura.Aisha.Lee@roblox.com
29519,Ethan Yusuf,Garcia,36,Manager,2019-08-05,233440118968,Male,Inactive,PRD,Ethan.Yusuf.Garcia@roblox.com
29520,Nathan Daniel Yusuf,Khan,23,Manager,2018-05-05,233515022499,Male,On Leave,CST,Nathan.Daniel.Yusuf.Khan@roblox.com
29521,Ella Sofia Isabella,Campbell,52,Assistant,2017-02-12,233475748773,Female,Inactive,HR,Ella.Sofia.Isabella.Campbell@roblox.com
29522,Kofi Luca Arjun,Lee,45,Developer,2017-02-24,233276207199,Male,On Leave,MKT,Kofi.Luca.Arjun.Lee@roblox.com
29523,Mohammed Andres,Nguyen,32,Executive,2017-12-23,233549699905,Male,Active,FIN,Mohammed.Andres.Nguyen@roblox.com
29524,Carlos Samuel Wei,Ivanov,45,Executive,2019-12-28,233590024598,Male,Active,FIN,Carlos.Samuel.Wei.Ivanov@roblox.com
29525,Sofia Adwoa,Boateng,28,Assistant,2023-01-14,233256233421,Female,Inactive,DAT,Sofia.Adwoa.Boateng@roblox.com
29526,Ama Maria Akosua,Owusu,23,Executive,2023-01-27,233422483358,Female,Inactive,HR,Ama.Maria.Akosua.Owusu@roblox.com
29527,David Daniel,Martinez,57,Executive,2018-07-09,233336387725,Male,Active,ENG,David.Daniel.Martinez@roblox.com
29528,Victoria Abena,Lee,56,Consultant,2021-08-21,233323444109,Female,On Leave,FIN,Victoria.Abena.Lee@roblox.com
29529,Noah Michael Alexander,Anderson,55,Executive,2023-04-02,233249370681,Male,On Leave,DAT,Noah.Michael.Alexander.Anderson@roblox.com
29530,Kwame Andres Kofi,Adjei,26,Executive,2020-03-30,233286804095,Male,Active,DAT,Kwame.Andres.Kofi.Adjei@roblox.com
29531,Andres Wei,Dubois,48,Consultant,2015-11-17,233309448225,Male,On Leave,ENG,Andres.Wei.Dubois@roblox.com
29532,Grace Charlotte Hannah,Badu,26,Consultant,2019-05-29,233489442580,Female,Inactive,DAT,Grace.Charlotte.Hannah.Badu@roblox.com
29533,Isabella Olivia,Williams,52,Assistant,2018-06-11,233234142173,Female,Inactive,CST,Isabella.Olivia.Williams@roblox.com
29534,Nathan Andres,Rossi,60,Consultant,2018-05-03,233559450034,Male,Inactive,OPS,Nathan.Andres.Rossi@roblox.com
29535,Maria Charlotte Abena,Patel,44,Analyst,2019-01-01,233241700496,Female,On Leave,PRD,Maria.Charlotte.Abena.Patel@roblox.com
29536,Grace Mia,Smith,48,Manager,2015-07-30,233491854391,Female,Inactive,CST,Grace.Mia.Smith@roblox.com
29537,Luca Nathan,Johnson,42,Manager,2022-03-17,233598390938,Male,On Leave,FIN,Luca.Nathan.Johnson@roblox.com
29538,Ava Victoria Maria,Martinez,60,Developer,2022-11-08,233506750479,Female,Active,FIN,Ava.Victoria.Maria.Martinez@roblox.com
29539,Chen Charlotte Victoria,Khan,49,Consultant,2016-10-28,233267132955,Female,Active,DAT,Chen.Charlotte.Victoria.Khan@roblox.com
29540,Lina Sofia Aisha,Badu,48,Developer,2023-10-13,233334755234,Female,Active,OPS,Lina.Sofia.Aisha.Badu@roblox.com
29541,Isaac Luca,Kim,22,Assistant,2017-12-26,233474811713,Male,Active,DAT,Isaac.Luca.Kim@roblox.com
29542,Victoria Sophia Sophia,Martinez,48,Consultant,2017-09-28,233599041705,Female,On Leave,HR,Victoria.Sophia.Sophia.Martinez@roblox.com
29543,Mateo Kwame Elijah,Rossi,49,Manager,2021-03-17,233506184454,Male,Inactive,ENG,Mateo.Kwame.Elijah.Rossi@roblox.com
29544,Adwoa Isabella Victoria,Silva,45,Assistant,2015-03-21,233336776130,Female,Inactive,PRD,Adwoa.Isabella.Victoria.Silva@roblox.com
29545,Yaw Isaac,Khan,40,Manager,2016-12-29,233256460734,Male,Active,DAT,Yaw.Isaac.Khan@roblox.com
29546,Ama Isabella Abena,Martinez,49,Developer,2016-06-11,233449191584,Female,On Leave,MKT,Ama.Isabella.Abena.Martinez@roblox.com
29547,Yaw Luca Noah,Johnson,42,Manager,2023-07-03,233335440920,Male,On Leave,HR,Yaw.Luca.Noah.Johnson@roblox.com
29548,Kojo Isaac Mateo,Osei,53,Assistant,2018-03-20,233368093160,Male,Inactive,OPS,Kojo.Isaac.Mateo.Osei@roblox.com
29549,Ethan Liam David,Campbell,59,Consultant,2020-08-24,233365757731,Male,On Leave,OPS,Ethan.Liam.David.Campbell@roblox.com
29550,Mia Adwoa,Osei,37,Assistant,2019-08-13,233386892814,Female,Inactive,DAT,Mia.Adwoa.Osei@roblox.com
29551,Hannah Mia,Patel,36,Consultant,2022-05-14,233257097589,Female,On Leave,MKT,Hannah.Mia.Patel@roblox.com
29552,Zara Sophia,Hassan,35,Consultant,2021-02-06,233315690024,Female,Active,FIN,Zara.Sophia.Hassan@roblox.com
29553,Samuel Elijah,Lee,56,Assistant,2016-04-30,233522398305,Male,Active,MKT,Samuel.Elijah.Lee@roblox.com
29554,Akosua Sofia,Anderson,55,Executive,2015-09-04,233269905696,Female,On Leave,MKT,Akosua.Sofia.Anderson@roblox.com
29555,Victoria Chen Akosua,Ivanov,39,Analyst,2024-12-18,233588341062,Female,Active,OPS,Victoria.Chen.Akosua.Ivanov@roblox.com
29556,Adwoa Lina,Badu,33,Developer,2019-05-23,233314829677,Female,On Leave,OPS,Adwoa.Lina.Badu@roblox.com
29557,Yusuf Jean Jean,Badu,28,Consultant,2015-11-21,233415163464,Male,Inactive,OPS,Yusuf.Jean.Jean.Badu@roblox.com
29558,Abena Olivia Lina,Rossi,23,Developer,2018-08-09,233414243091,Female,On Leave,CST,Abena.Olivia.Lina.Rossi@roblox.com
29559,Emily Sofia Hannah,Badu,50,Assistant,2019-02-22,233502550250,Female,Active,CST,Emily.Sofia.Hannah.Badu@roblox.com
29560,Yaw Kofi,Brown,40,Manager,2023-02-01,233562144875,Male,Active,OPS,Yaw.Kofi.Brown@roblox.com
29561,Arjun Jean Elijah,Owusu,33,Developer,2021-03-03,233471637929,Male,Active,OPS,Arjun.Jean.Elijah.Owusu@roblox.com
29562,Abena Abena,Badu,45,Consultant,2019-08-10,233561132239,Female,On Leave,FIN,Abena.Abena.Badu@roblox.com
29563,Nathan Daniel Hiroshi,Lee,44,Analyst,2016-03-13,233541311018,Male,Active,ENG,Nathan.Daniel.Hiroshi.Lee@roblox.com
29564,Ethan Michael Jean,Okafor,36,Developer,2022-06-15,233436332077,Male,Active,HR,Ethan.Michael.Jean.Okafor@roblox.com
29565,Noah Arjun,Lee,47,Assistant,2018-12-23,233478574350,Male,Inactive,MKT,Noah.Arjun.Lee@roblox.com
29566,Sophia Zara,Nguyen,60,Analyst,2020-08-10,233495365440,Female,Inactive,FIN,Sophia.Zara.Nguyen@roblox.com
29567,Arjun Jean,Lee,46,Analyst,2015-06-23,233206907558,Male,Inactive,CST,Arjun.Jean.Lee@roblox.com
29568,Yusuf David,Dubois,60,Assistant,2021-08-18,233354315654,Male,On Leave,ENG,Yusuf.David.Dubois@roblox.com
29569,Mohammed David Mohammed,Williams,52,Assistant,2019-04-09,233567021478,Male,Active,DAT,Mohammed.David.Mohammed.Williams@roblox.com
29570,Abena Victoria,Khan,48,Manager,2016-03-27,233255523653,Female,Inactive,MKT,Abena.Victoria.Khan@roblox.com
29571,Mateo Mateo,Williams,25,Assistant,2023-06-08,233473766642,Male,On Leave,MKT,Mateo.Mateo.Williams@roblox.com
29572,Arjun Sebastian,Garcia,41,Developer,2019-05-25,233222641243,Male,On Leave,FIN,Arjun.Sebastian.Garcia@roblox.com
29573,Sophia Akosua,Garcia,36,Consultant,2024-08-26,233247908913,Female,Inactive,DAT,Sophia.Akosua.Garcia@roblox.com
29574,Elijah Wei Alexander,Kim,51,Assistant,2023-01-01,233546781962,Male,Active,PRD,Elijah.Wei.Alexander.Kim@roblox.com
29575,Chen Ananya,Anderson,42,Assistant,2024-04-20,233395154905,Female,Inactive,HR,Chen.Ananya.Anderson@roblox.com
29576,Andres Alexander Nathan,Brown,29,Consultant,2015-08-07,233326095695,Male,Active,MKT,Andres.Alexander.Nathan.Brown@roblox.com
29577,Alexander Luca Michael,Badu,45,Assistant,2017-10-07,233350198185,Male,Inactive,MKT,Alexander.Luca.Michael.Badu@roblox.com
29578,Carlos David Yusuf,Okafor,40,Executive,2019-09-09,233299662902,Male,Inactive,PRD,Carlos.David.Yusuf.Okafor@roblox.com
29579,Emily Zara,Taylor,53,Analyst,2018-10-12,233594149680,Female,Inactive,MKT,Emily.Zara.Taylor@roblox.com
29580,Noah Luca Daniel,Schmidt,59,Developer,2018-07-17,233352848860,Male,On Leave,DAT,Noah.Luca.Daniel.Schmidt@roblox.com
29581,Noah Samuel,Silva,56,Analyst,2016-04-05,233247146151,Male,On Leave,CST,Noah.Samuel.Silva@roblox.com
29582,Aisha Mia Sophia,Brown,49,Analyst,2017-11-18,233582653205,Female,Active,OPS,Aisha.Mia.Sophia.Brown@roblox.com
29583,Andres Hiroshi Isaac,Owusu,24,Developer,2021-04-17,233500615979,Male,Inactive,DAT,Andres.Hiroshi.Isaac.Owusu@roblox.com
29584,Michael Mohammed Arjun,Schmidt,59,Consultant,2017-08-05,233419876783,Male,Active,DAT,Michael.Mohammed.Arjun.Schmidt@roblox.com
29585,Emily Isabella Chiamaka,Johnson,42,Developer,2017-02-27,233337910893,Female,Inactive,PRD,Emily.Isabella.Chiamaka.Johnson@roblox.com
29586,Andres Luca Sebastian,Brown,57,Manager,2022-11-20,233322239463,Male,Inactive,ENG,Andres.Luca.Sebastian.Brown@roblox.com
29587,Isaac Carlos,Johnson,33,Manager,2022-01-01,233545581290,Male,Active,MKT,Isaac.Carlos.Johnson@roblox.com
29588,Sophia Mia Chiamaka,Campbell,48,Assistant,2017-12-20,233364539649,Female,Inactive,HR,Sophia.Mia.Chiamaka.Campbell@roblox.com
29589,Arjun Mateo,Badu,43,Developer,2015-06-20,233359315163,Male,Inactive,DAT,Arjun.Mateo.Badu@roblox.com
29590,Olivia Ava Ella,Campbell,43,Developer,2017-11-26,233482956702,Female,Active,MKT,Olivia.Ava.Ella.Campbell@roblox.com
29591,Zara Hannah,Kim,52,Analyst,2023-07-26,233459326919,Female,Inactive,DAT,Zara.Hannah.Kim@roblox.com
29592,Adwoa Hannah Ananya,Adjei,40,Assistant,2016-07-17,233324282716,Female,On Leave,MKT,Adwoa.Hannah.Ananya.Adjei@roblox.com
29593,Daniel Mohammed,Schmidt,34,Developer,2018-03-20,233362202339,Male,Inactive,MKT,Daniel.Mohammed.Schmidt@roblox.com
29594,Emily Emily,Hassan,29,Consultant,2018-05-20,233511533235,Female,Inactive,OPS,Emily.Emily.Hassan@roblox.com
29595,Adwoa Hannah,Garcia,31,Manager,2017-07-26,233400652750,Female,On Leave,HR,Adwoa.Hannah.Garcia@roblox.com
29596,Sakura Charlotte,Silva,58,Analyst,2019-01-31,233323876257,Female,On Leave,MKT,Sakura.Charlotte.Silva@roblox.com
29597,Chiamaka Akosua Ava,Martinez,30,Assistant,2020-03-09,233229055882,Female,On Leave,MKT,Chiamaka.Akosua.Ava.Martinez@roblox.com
29598,Abena Isabella Ama,Mensah,45,Consultant,2018-09-23,233482722596,Female,Inactive,HR,Abena.Isabella.Ama.Mensah@roblox.com
29599,Michael Jean Daniel,Brown,48,Developer,2016-01-20,233579012174,Male,On Leave,MKT,Michael.Jean.Daniel.Brown@roblox.com
29600,Daniel Mohammed,Dubois,49,Developer,2024-09-09,233515780268,Male,Active,ENG,Daniel.Mohammed.Dubois@roblox.com
29601,Samuel Luca,Boateng,54,Assistant,2019-01-26,233265823023,Male,Inactive,HR,Samuel.Luca.Boateng@roblox.com
29602,Samuel Samuel Hiroshi,Williams,24,Executive,2022-06-17,233362706908,Male,On Leave,DAT,Samuel.Samuel.Hiroshi.Williams@roblox.com
29603,Mohammed Isaac,Badu,33,Consultant,2019-10-12,233257742116,Male,Inactive,HR,Mohammed.Isaac.Badu@roblox.com
29604,Chiamaka Charlotte Grace,Patel,47,Assistant,2023-12-30,233230608489,Female,Inactive,MKT,Chiamaka.Charlotte.Grace.Patel@roblox.com
29605,Kojo Kofi Alexander,Boateng,57,Consultant,2019-11-09,233323204728,Male,Inactive,DAT,Kojo.Kofi.Alexander.Boateng@roblox.com
29606,Sofia Sophia Mia,Anderson,30,Assistant,2017-01-22,233304536257,Female,Inactive,CST,Sofia.Sophia.Mia.Anderson@roblox.com
29607,Omar Wei,Mensah,58,Analyst,2016-02-20,233329465287,Male,Inactive,HR,Omar.Wei.Mensah@roblox.com
29608,Grace Ama,Rossi,55,Analyst,2022-08-10,233536525344,Female,Active,ENG,Grace.Ama.Rossi@roblox.com
29609,Nathan Yusuf Sebastian,Campbell,52,Analyst,2016-04-16,233477667510,Male,Inactive,FIN,Nathan.Yusuf.Sebastian.Campbell@roblox.com
29610,Victoria Charlotte Lina,Badu,48,Executive,2018-11-13,233441297706,Female,Active,DAT,Victoria.Charlotte.Lina.Badu@roblox.com
29611,Mia Abena Akosua,Osei,24,Executive,2017-03-30,233513738247,Female,On Leave,MKT,Mia.Abena.Akosua.Osei@roblox.com
29612,Akosua Victoria Lina,Taylor,23,Analyst,2023-12-11,233204958707,Female,Active,OPS,Akosua.Victoria.Lina.Taylor@roblox.com
29613,Sakura Hannah Fatima,Johnson,25,Developer,2022-09-26,233527746002,Female,On Leave,MKT,Sakura.Hannah.Fatima.Johnson@roblox.com
29614,Carlos Arjun,Ivanov,53,Analyst,2016-12-13,233318998837,Male,Inactive,HR,Carlos.Arjun.Ivanov@roblox.com
29615,Mia Sophia Akosua,Williams,32,Developer,2018-06-28,233483326762,Female,On Leave,PRD,Mia.Sophia.Akosua.Williams@roblox.com
29616,Olivia Sakura Chiamaka,Williams,29,Assistant,2020-01-13,233332772276,Female,Active,DAT,Olivia.Sakura.Chiamaka.Williams@roblox.com
29617,Grace Ama,Nguyen,56,Assistant,2023-09-14,233274215078,Female,On Leave,PRD,Grace.Ama.Nguyen@roblox.com
29618,Isabella Akosua,Martinez,53,Analyst,2016-12-18,233516904621,Female,On Leave,DAT,Isabella.Akosua.Martinez@roblox.com
29619,Chen Olivia Maria,Ivanov,46,Consultant,2016-07-24,233366878058,Female,Inactive,DAT,Chen.Olivia.Maria.Ivanov@roblox.com
29620,Ama Fatima,Taylor,53,Executive,2017-07-01,233541839327,Female,Inactive,FIN,Ama.Fatima.Taylor@roblox.com
29621,Grace Mia,Hassan,26,Consultant,2019-02-06,233265749494,Female,Active,PRD,Grace.Mia.Hassan@roblox.com
29622,Ethan Kwame,Mensah,29,Consultant,2024-07-11,233498490900,Male,Active,FIN,Ethan.Kwame.Mensah@roblox.com
29623,Chiamaka Fatima,Mensah,58,Consultant,2020-06-28,233337008454,Female,Inactive,CST,Chiamaka.Fatima.Mensah@roblox.com
29624,Kofi Ethan,Brown,34,Analyst,2015-09-26,233341729124,Male,On Leave,FIN,Kofi.Ethan.Brown@roblox.com
29625,Chen Emily Olivia,Adjei,38,Executive,2018-10-10,233392174475,Female,Inactive,PRD,Chen.Emily.Olivia.Adjei@roblox.com
29626,Maria Ella,Patel,49,Analyst,2022-09-11,233513005897,Female,Active,PRD,Maria.Ella.Patel@roblox.com
29627,Chen Sophia Victoria,Schmidt,56,Executive,2019-08-05,233331900638,Female,Inactive,DAT,Chen.Sophia.Victoria.Schmidt@roblox.com
29628,Ella Adwoa Ananya,Khan,30,Assistant,2018-06-24,233581749397,Female,On Leave,PRD,Ella.Adwoa.Ananya.Khan@roblox.com
29629,Aisha Adwoa Zara,Khan,31,Executive,2016-08-26,233447690571,Female,Inactive,FIN,Aisha.Adwoa.Zara.Khan@roblox.com
29630,David Yusuf,Kim,22,Analyst,2022-04-22,233390692125,Male,On Leave,ENG,David.Yusuf.Kim@roblox.com
29631,Victoria Victoria,Adjei,27,Developer,2015-06-28,233355817424,Female,Inactive,FIN,Victoria.Victoria.Adjei@roblox.com
29632,Maria Akosua Victoria,Ivanov,37,Developer,2018-05-22,233353308640,Female,Inactive,DAT,Maria.Akosua.Victoria.Ivanov@roblox.com
29633,Arjun Alexander Isaac,Smith,51,Executive,2018-07-02,233524301848,Male,On Leave,DAT,Arjun.Alexander.Isaac.Smith@roblox.com
29634,Kofi Michael Kwame,Johnson,47,Assistant,2023-02-27,233339575296,Male,On Leave,ENG,Kofi.Michael.Kwame.Johnson@roblox.com
29635,Kojo Mateo,Nguyen,28,Developer,2024-08-18,233418670593,Male,On Leave,OPS,Kojo.Mateo.Nguyen@roblox.com
29636,Jean David Jean,Rossi,43,Consultant,2017-11-13,233316212489,Male,On Leave,HR,Jean.David.Jean.Rossi@roblox.com
29637,Yusuf Alexander,Osei,27,Executive,2019-09-07,233305312435,Male,Inactive,PRD,Yusuf.Alexander.Osei@roblox.com
29638,Maria Grace,Patel,27,Assistant,2016-08-02,233339209466,Female,Active,CST,Maria.Grace.Patel@roblox.com
29639,David Mohammed,Khan,28,Developer,2018-03-23,233401183458,Male,Inactive,HR,David.Mohammed.Khan@roblox.com
29640,Ethan Elijah Noah,Khan,33,Assistant,2016-12-28,233268996160,Male,Inactive,ENG,Ethan.Elijah.Noah.Khan@roblox.com
29641,Emily Naomi,Campbell,39,Consultant,2020-05-22,233586526248,Female,Inactive,OPS,Emily.Naomi.Campbell@roblox.com
29642,Arjun Kofi,Mensah,54,Analyst,2025-02-15,233330343425,Male,Inactive,MKT,Arjun.Kofi.Mensah@roblox.com
29643,Michael Mohammed,Lee,49,Manager,2020-06-25,233322508679,Male,On Leave,ENG,Michael.Mohammed.Lee@roblox.com
29644,Charlotte Ananya,Williams,45,Assistant,2023-04-11,233450371638,Female,Inactive,OPS,Charlotte.Ananya.Williams@roblox.com
29645,Elijah Alexander,Schmidt,56,Developer,2017-02-07,233458334470,Male,Inactive,OPS,Elijah.Alexander.Schmidt@roblox.com
29646,Ama Mia,Lee,33,Developer,2022-02-05,233543183466,Female,Inactive,HR,Ama.Mia.Lee@roblox.com
29647,Carlos Michael Hiroshi,Smith,55,Consultant,2022-03-26,233538103457,Male,Active,HR,Carlos.Michael.Hiroshi.Smith@roblox.com
29648,Samuel Mohammed David,Adjei,23,Assistant,2023-07-27,233411057586,Male,On Leave,HR,Samuel.Mohammed.David.Adjei@roblox.com
29649,Elijah Omar Alexander,Khan,58,Analyst,2016-06-17,233297951744,Male,Inactive,FIN,Elijah.Omar.Alexander.Khan@roblox.com
29650,Emily Chiamaka,Ivanov,41,Executive,2024-10-13,233264490712,Female,On Leave,OPS,Emily.Chiamaka.Ivanov@roblox.com
29651,Adwoa Olivia,Rossi,46,Executive,2018-05-21,233475805311,Female,Active,OPS,Adwoa.Olivia.Rossi@roblox.com
29652,Jean Hiroshi,Owusu,31,Developer,2018-03-20,233486283982,Male,Active,FIN,Jean.Hiroshi.Owusu@roblox.com
29653,Yaw Wei,Kim,45,Manager,2024-06-13,233560337355,Male,On Leave,MKT,Yaw.Wei.Kim@roblox.com
29654,Adwoa Victoria Abena,Owusu,52,Analyst,2020-07-02,233480092579,Female,Inactive,ENG,Adwoa.Victoria.Abena.Owusu@roblox.com
29655,Isabella Olivia Olivia,Osei,23,Analyst,2023-02-27,233579961553,Female,On Leave,OPS,Isabella.Olivia.Olivia.Osei@roblox.com
29656,Daniel Yusuf,Dubois,56,Analyst,2020-02-12,233210949443,Male,Active,OPS,Daniel.Yusuf.Dubois@roblox.com
29657,Sophia Olivia,Badu,55,Assistant,2015-04-18,233237133724,Female,Inactive,FIN,Sophia.Olivia.Badu@roblox.com
29658,Mohammed Kojo,Lopez,31,Executive,2016-09-22,233435040798,Male,Inactive,HR,Mohammed.Kojo.Lopez@roblox.com
29659,Elijah Omar Omar,Patel,23,Consultant,2020-04-13,233472988109,Male,On Leave,FIN,Elijah.Omar.Omar.Patel@roblox.com
29660,Hiroshi Andres Ethan,Campbell,38,Consultant,2018-05-05,233249724899,Male,On Leave,PRD,Hiroshi.Andres.Ethan.Campbell@roblox.com
29661,Alexander Ethan Hiroshi,Garcia,31,Assistant,2024-10-01,233338280819,Male,Inactive,OPS,Alexander.Ethan.Hiroshi.Garcia@roblox.com
29662,Fatima Ama,Mensah,54,Assistant,2021-10-23,233559758500,Female,Active,CST,Fatima.Ama.Mensah@roblox.com
29663,David Yusuf,Badu,60,Executive,2016-10-30,233201790174,Male,Active,PRD,David.Yusuf.Badu@roblox.com
29664,Kwame Kwame,Owusu,60,Manager,2024-08-22,233434010989,Male,Inactive,FIN,Kwame.Kwame.Owusu@roblox.com
